antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset(['butter', 'nan'])",frozenset(['green tea']),0.030129316091187842,0.13211571790427942,0.007332355685908546,0.2433628318584071,1.842042988667923,0.0033517994605563057,1.1470283494364495
"frozenset(['nan', 'green tea'])",frozenset(['butter']),0.13198240234635383,0.030129316091187842,0.007332355685908546,0.05555555555555555,1.8439036381514256,0.0033558161671409193,1.0269219006093306
frozenset(['butter']),"frozenset(['nan', 'green tea'])",0.030129316091187842,0.13198240234635383,0.007332355685908546,0.2433628318584071,1.8439036381514258,0.0033558161671409193,1.1472045442673922
frozenset(['green tea']),"frozenset(['butter', 'nan'])",0.13211571790427942,0.030129316091187842,0.007332355685908546,0.05549949545913219,1.8420429886679228,0.0033517994605563057,1.026860948454736
"frozenset(['nan', 'spaghetti', 'green tea'])",frozenset(['mineral water']),0.026529796027196375,0.23836821757099053,0.008265564591387815,0.3115577889447236,1.3070441693928254,0.0019417043998630696,1.1063118591487073
"frozenset(['mineral water', 'nan', 'green tea'])",frozenset(['spaghetti']),0.0309292094387415,0.17411011865084655,0.008265564591387815,0.2672413793103448,1.5348986111844536,0.0028804762662316494,1.1270967792529623
"frozenset(['nan', 'spaghetti'])","frozenset(['mineral water', 'green tea'])",0.17411011865084655,0.03106252499666711,0.008265564591387815,0.04747320061255743,1.5283110634969668,0.0028572646786232175,1.0172285710243993
"frozenset(['spaghetti', 'green tea'])","frozenset(['mineral water', 'nan'])",0.026529796027196375,0.23823490201306494,0.008265564591387815,0.3115577889447236,1.3077755875066432,0.001945241234422087,1.106505507294891
"frozenset(['mineral water', 'nan'])","frozenset(['spaghetti', 'green tea'])",0.23823490201306494,0.026529796027196375,0.008265564591387815,0.03469501958589815,1.3077755875066432,0.001945241234422087,1.0084586982605217
"frozenset(['mineral water', 'green tea'])","frozenset(['nan', 'spaghetti'])",0.03106252499666711,0.17411011865084655,0.008265564591387815,0.26609442060085836,1.5283110634969668,0.0028572646786232175,1.1253353354055717
frozenset(['spaghetti']),"frozenset(['mineral water', 'nan', 'green tea'])",0.17411011865084655,0.0309292094387415,0.008265564591387815,0.04747320061255743,1.5348986111844538,0.0028804762662316494,1.0173685309268519
frozenset(['mineral water']),"frozenset(['nan', 'spaghetti', 'green tea'])",0.23836821757099053,0.026529796027196375,0.008265564591387815,0.03467561521252797,1.3070441693928254,0.0019417043998630696,1.008438426826983
frozenset(['spaghetti']),frozenset(['milk']),0.17411011865084655,0.12958272230369283,0.03546193840821224,0.20367534456355285,1.57177855922964,0.012900275252816583,1.0930432352609396
frozenset(['milk']),frozenset(['spaghetti']),0.12958272230369283,0.17411011865084655,0.03546193840821224,0.27366255144032925,1.5717785592296398,0.012900275252816583,1.1370608564750384
"frozenset(['cookies', 'french fries'])",frozenset(['green tea']),0.013331555792560993,0.13211571790427942,0.004666044527396347,0.35,2.6491927346115034,0.002904736463081197,1.33520658783957
"frozenset(['cookies', 'green tea'])",frozenset(['french fries']),0.011998400213304892,0.1709105452606319,0.004666044527396347,0.3888888888888889,2.2753943491072977,0.002615391404685126,1.3566918350280568
"frozenset(['french fries', 'green tea'])",frozenset(['cookies']),0.028529529396080524,0.08038928142914278,0.004666044527396347,0.16355140186915887,2.0344926458052415,0.002372576159733828,1.099422870246723
frozenset(['cookies']),"frozenset(['french fries', 'green tea'])",0.08038928142914278,0.028529529396080524,0.004666044527396347,0.05804311774461028,2.0344926458052415,0.002372576159733828,1.0313322073488793
frozenset(['french fries']),"frozenset(['cookies', 'green tea'])",0.1709105452606319,0.011998400213304892,0.004666044527396347,0.02730109204368175,2.275394349107298,0.002615391404685126,1.0157321980164742
frozenset(['green tea']),"frozenset(['cookies', 'french fries'])",0.13211571790427942,0.013331555792560993,0.004666044527396347,0.03531786074672049,2.649192734611504,0.002904736463081197,1.022791242897042
frozenset(['shrimp']),frozenset(['chocolate']),0.07145713904812692,0.1638448206905746,0.017997600319957337,0.251865671641791,1.5372208323719074,0.0062897181855555255,1.1176538057602294
frozenset(['chocolate']),frozenset(['shrimp']),0.1638448206905746,0.07145713904812692,0.017997600319957337,0.1098454027664768,1.5372208323719074,0.0062897181855555255,1.0431253894971226
frozenset(['tomato sauce']),frozenset(['chocolate']),0.014131449140114652,0.1638448206905746,0.005065991201173177,0.3584905660377358,2.1879883936932925,0.002750626450713117,1.3034183677470452
frozenset(['chocolate']),frozenset(['tomato sauce']),0.1638448206905746,0.014131449140114652,0.005065991201173177,0.030919446704637914,2.1879883936932925,0.002750626450713117,1.0173236347664139
frozenset(['mineral water']),frozenset(['meatballs']),0.23836821757099053,0.020930542594320756,0.007732302359685375,0.032438478747203583,1.5498154718648032,0.0027431262286834405,1.011893751353384
frozenset(['meatballs']),frozenset(['mineral water']),0.020930542594320756,0.23836821757099053,0.007732302359685375,0.3694267515923567,1.549815471864803,0.0027431262286834405,1.2078403014278232
frozenset(['pancakes']),frozenset(['herb & pepper']),0.09505399280095987,0.04946007199040128,0.007332355685908546,0.07713884992987377,1.5596186342964504,0.002630978358997985,1.0299923536031061
frozenset(['herb & pepper']),frozenset(['pancakes']),0.04946007199040128,0.09505399280095987,0.007332355685908546,0.14824797843665768,1.5596186342964506,0.002630978358997985,1.0624524325026705
"frozenset(['honey', 'nan'])",frozenset(['milk']),0.047327023063591524,0.12958272230369283,0.007732302359685375,0.16338028169014082,1.2608184083927432,0.001599537872575529,1.0403977561689868
"frozenset(['nan', 'milk'])",frozenset(['honey']),0.12958272230369283,0.047460338621517134,0.007732302359685375,0.05967078189300412,1.2572767836500671,0.0015822624796540926,1.0129852854046886
frozenset(['honey']),"frozenset(['nan', 'milk'])",0.047460338621517134,0.12958272230369283,0.007732302359685375,0.16292134831460672,1.257276783650067,0.0015822624796540926,1.03982735187881
frozenset(['milk']),"frozenset(['honey', 'nan'])",0.12958272230369283,0.047327023063591524,0.007732302359685375,0.05967078189300412,1.2608184083927434,0.001599537872575529,1.013127060812023
"frozenset(['olive oil', 'milk'])",frozenset(['ground beef']),0.017064391414478068,0.09825356619117451,0.004932675643247567,0.28906250000000006,2.942005172998644,0.0032560383318930367,1.2683905882146116
"frozenset(['olive oil', 'ground beef'])",frozenset(['milk']),0.014131449140114652,0.12958272230369283,0.004932675643247567,0.34905660377358494,2.6936971038124082,0.0031014839935753317,1.3371627744320083
"frozenset(['milk', 'ground beef'])",frozenset(['olive oil']),0.021997067057725635,0.0658578856152513,0.004932675643247567,0.22424242424242427,3.40494417862839,0.0034839953170888597,1.20416756932409
frozenset(['olive oil']),"frozenset(['milk', 'ground beef'])",0.0658578856152513,0.021997067057725635,0.004932675643247567,0.07489878542510121,3.4049441786283894,0.0034839953170888597,1.0571847896575133
frozenset(['milk']),"frozenset(['olive oil', 'ground beef'])",0.12958272230369283,0.014131449140114652,0.004932675643247567,0.038065843621399184,2.6936971038124082,0.0031014839935753317,1.0248815309473889
frozenset(['ground beef']),"frozenset(['olive oil', 'milk'])",0.09825356619117451,0.017064391414478068,0.004932675643247567,0.05020352781546812,2.942005172998644,0.0032560383318930367,1.0348907764678996
"frozenset(['french wine', 'nan'])",frozenset(['mineral water']),0.022530329289428077,0.23836821757099053,0.008265564591387815,0.3668639053254438,1.5390638444329718,0.0028950501573793627,1.2029511329953515
"frozenset(['mineral water', 'nan'])",frozenset(['french wine']),0.23823490201306494,0.022530329289428077,0.008265564591387815,0.03469501958589815,1.539925100081787,0.0028980538007988303,1.0126019139477056
frozenset(['french wine']),"frozenset(['mineral water', 'nan'])",0.022530329289428077,0.23823490201306494,0.008265564591387815,0.3668639053254438,1.539925100081787,0.0028980538007988303,1.2031616968204861
frozenset(['mineral water']),"frozenset(['french wine', 'nan'])",0.23836821757099053,0.022530329289428077,0.008265564591387815,0.03467561521252797,1.539063844432972,0.0028950501573793627,1.0125815592297234
"frozenset(['burgers', 'mineral water'])",frozenset(['french fries']),0.024396747100386616,0.1709105452606319,0.005199306759098787,0.21311475409836067,1.246937418480346,0.0010296454095859702,1.053634515397947
"frozenset(['mineral water', 'french fries'])",frozenset(['burgers']),0.03372883615517931,0.0871883748833489,0.005199306759098787,0.1541501976284585,1.7680131994053014,0.0022585443480219614,1.0791651455818352
frozenset(['burgers']),"frozenset(['mineral water', 'french fries'])",0.0871883748833489,0.03372883615517931,0.005199306759098787,0.05963302752293578,1.7680131994053014,0.0022585443480219614,1.0275468961861995
frozenset(['french fries']),"frozenset(['burgers', 'mineral water'])",0.1709105452606319,0.024396747100386616,0.005199306759098787,0.03042121684867395,1.246937418480346,0.0010296454095859702,1.0062134917275176
"frozenset(['mineral water', 'ground beef'])",frozenset(['tomatoes']),0.040927876283162246,0.06839088121583789,0.005465937874950006,0.1335504885993485,1.952752855718739,0.0026668443496517483,1.0752030055140516
"frozenset(['mineral water', 'tomatoes'])",frozenset(['ground beef']),0.024396747100386616,0.09825356619117451,0.005465937874950006,0.2240437158469945,2.2802603969719213,0.003068870468872825,1.1621098407536272
"frozenset(['tomatoes', 'ground beef'])",frozenset(['mineral water']),0.011731769097453673,0.23836821757099053,0.005465937874950006,0.4659090909090909,1.9545772320520642,0.002669456986235546,1.4260339756117624
frozenset(['mineral water']),"frozenset(['tomatoes', 'ground beef'])",0.23836821757099053,0.011731769097453673,0.005465937874950006,0.022930648769574943,1.9545772320520642,0.002669456986235546,1.0114617039803966
frozenset(['ground beef']),"frozenset(['mineral water', 'tomatoes'])",0.09825356619117451,0.024396747100386616,0.005465937874950006,0.05563093622795115,2.2802603969719213,0.003068870468872825,1.0330741341767458
frozenset(['tomatoes']),"frozenset(['mineral water', 'ground beef'])",0.06839088121583789,0.040927876283162246,0.005465937874950006,0.07992202729044834,1.9527528557187392,0.0026668443496517483,1.0423813548024106
frozenset(['pancakes']),frozenset(['cooking oil']),0.09505399280095987,0.0510598586855086,0.007865617917610986,0.08274894810659186,1.620626265659388,0.0030121744777006224,1.0345478910661046
frozenset(['cooking oil']),frozenset(['pancakes']),0.0510598586855086,0.09505399280095987,0.007865617917610986,0.15404699738903394,1.620626265659388,0.0030121744777006224,1.0697355578926926
frozenset(['spaghetti']),frozenset(['tomato juice']),0.17411011865084655,0.030395947207039063,0.007465671243834155,0.042879019908116385,1.410682141801671,0.0021734292691117166,1.0130423143580856
frozenset(['tomato juice']),frozenset(['spaghetti']),0.030395947207039063,0.17411011865084655,0.007465671243834155,0.24561403508771928,1.410682141801671,0.0021734292691117166,1.0947842613232963
frozenset(['chicken']),frozenset(['fresh bread']),0.05999200106652446,0.043060925209972005,0.005199306759098787,0.08666666666666667,2.0126522187822498,0.0026159956879766165,1.0477435125438264
frozenset(['fresh bread']),frozenset(['chicken']),0.043060925209972005,0.05999200106652446,0.005199306759098787,0.12074303405572756,2.0126522187822498,0.0026159956879766165,1.069093604420819
"frozenset(['pancakes', 'nan'])",frozenset(['grated cheese']),0.09505399280095987,0.0523930142647647,0.006932409012131715,0.0729312762973352,1.392003825715805,0.0019522438113881843,1.022153980074467
"frozenset(['nan', 'grated cheese'])",frozenset(['pancakes']),0.0523930142647647,0.09505399280095987,0.006932409012131715,0.13231552162849872,1.392003825715805,0.0019522438113881843,1.0429436387953748
frozenset(['pancakes']),"frozenset(['nan', 'grated cheese'])",0.09505399280095987,0.0523930142647647,0.006932409012131715,0.0729312762973352,1.392003825715805,0.0019522438113881843,1.022153980074467
frozenset(['grated cheese']),"frozenset(['pancakes', 'nan'])",0.0523930142647647,0.09505399280095987,0.006932409012131715,0.13231552162849872,1.392003825715805,0.0019522438113881843,1.0429436387953748
frozenset(['milk']),frozenset(['tomatoes']),0.12958272230369283,0.06839088121583789,0.013998133582189041,0.1080246913580247,1.5795189276345873,0.005135857013492277,1.0444337525469498
frozenset(['tomatoes']),frozenset(['milk']),0.06839088121583789,0.12958272230369283,0.013998133582189041,0.2046783625730994,1.5795189276345871,0.005135857013492277,1.0944217241622687
"frozenset(['olive oil', 'frozen vegetables'])",frozenset(['spaghetti']),0.011331822423676844,0.17411011865084655,0.005732568990801226,0.5058823529411764,2.9055310332402486,0.0037595840440845275,1.6714438074923343
"frozenset(['olive oil', 'spaghetti'])",frozenset(['frozen vegetables']),0.022930275963204905,0.09532062391681109,0.005732568990801226,0.25,2.6227272727272726,0.003546840779403878,1.2062391681109186
"frozenset(['frozen vegetables', 'spaghetti'])",frozenset(['olive oil']),0.027862951606452472,0.0658578856152513,0.005732568990801226,0.20574162679425836,3.1240241752707125,0.003897573911000197,1.1761186861832076
frozenset(['olive oil']),"frozenset(['frozen vegetables', 'spaghetti'])",0.0658578856152513,0.027862951606452472,0.005732568990801226,0.08704453441295547,3.124024175270713,0.003897573911000197,1.064824172741491
frozenset(['frozen vegetables']),"frozenset(['olive oil', 'spaghetti'])",0.09532062391681109,0.022930275963204905,0.005732568990801226,0.060139860139860134,2.6227272727272726,0.003546840779403878,1.039590554592721
frozenset(['spaghetti']),"frozenset(['olive oil', 'frozen vegetables'])",0.17411011865084655,0.011331822423676844,0.005732568990801226,0.032924961715160794,2.905531033240248,0.0037595840440845275,1.0223282976363246
"frozenset(['mineral water', 'ground beef'])",frozenset(['shrimp']),0.040927876283162246,0.07145713904812692,0.005065991201173177,0.1237785016286645,1.7322062326802468,0.002141402254662716,1.0597124844320633
"frozenset(['mineral water', 'shrimp'])",frozenset(['ground beef']),0.023596853752832957,0.09825356619117451,0.005065991201173177,0.21468926553672316,2.1850531625386167,0.0027475161690657395,1.148267041612677
"frozenset(['ground beef', 'shrimp'])",frozenset(['mineral water']),0.011465137981602452,0.23836821757099053,0.005065991201173177,0.4418604651162791,1.853688673846314,0.0023330666962931364,1.3645902768519755
frozenset(['mineral water']),"frozenset(['ground beef', 'shrimp'])",0.23836821757099053,0.011465137981602452,0.005065991201173177,0.021252796420581657,1.853688673846314,0.0023330666962931364,1.0100001904507971
frozenset(['ground beef']),"frozenset(['mineral water', 'shrimp'])",0.09825356619117451,0.023596853752832957,0.005065991201173177,0.051560379918588875,2.1850531625386167,0.0027475161690657395,1.0294837178600316
frozenset(['shrimp']),"frozenset(['mineral water', 'ground beef'])",0.07145713904812692,0.040927876283162246,0.005065991201173177,0.0708955223880597,1.7322062326802468,0.002141402254662716,1.0322543339602914
frozenset(['mineral water']),frozenset(['whole wheat rice']),0.23836821757099053,0.058525529929342755,0.020130649246767097,0.08445190156599552,1.4429925140012128,0.006180022995112005,1.0283178695701496
